Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Max Heart Rate,Relative Effort,Commute,Activity Private Note,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,Type,Start Time,Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,Jump Count,Total Grit,Average Flow,Flagged,Average Elapsed Speed,Dirt Distance,Newly Explored Distance,Newly Explored Dirt Distance,Activity Count,Total Steps,Carbon Saved,Pool Length,Training Load,Intensity,Average Grade Adjusted Pace,Timer Time,Total Cycles,Recovery,With Pet,Competition,Long Run,For a Cause,With Kid,Downhill Distance,Media
4059947821,"Sep 14, 2020, 4:39:33 PM",Afternoon Walk,Walk,,8861,7.66,,,false,,,activities/4059947821.gpx,,,8861.0,5328.0,7659.3,6.7,1.438,31.1,44.0,4.8,34.6,12.7,-0.2,,,,,,,,,704.0,,,,,,,,,3.0,,,,,0.0,44.0,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
4063359158,"Sep 15, 2020, 1:01:34 PM",Afternoon Walk,Walk,,4488,6.28,,,false,,,activities/4063359158.gpx,,,4488.0,3670.0,6280.9,10.5,1.711,17.8,13.8,4.8,19.2,10.7,0.1,,,,,,,,,578.0,,,,,,,,,3.0,,,,,0.0,30.0,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
4064544285,"Sep 15, 2020, 5:07:13 PM",Evening Walk,Walk,,3750,5.80,,,false,,,activities/4064544285.gpx,,,3750.0,3750.0,5800.9,4.5,1.547,10.1,25.5,4.8,28.9,4.9,-0.3,,,,,,,,,533.0,,,,,,,,,2.0,,,,,0.0,17.0,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
4068574790,"Sep 16, 2020, 2:05:02 PM",Afternoon Walk,Walk,,3393,5.82,,,false,,,activities/4068574790.gpx,,,3393.0,3378.0,5827.9,5.9,1.725,17.8,13.6,4.8,19.4,4.5,0.1,,,,,,,,,536.0,,,,,,,,,3.0,,,,,0.0,28.0,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
4074243486,"Sep 17, 2020, 5:15:46 PM",Evening Walk,Walk,,3078,5.53,,,false,,,activities/4074243486.gpx,,,3078.0,3028.0,5536.9,6.7,1.829,29.6,12.8,4.8,28.9,8.3,0.3,,,,,,,,,509.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
4078728780,"Sep 18, 2020, 2:34:16 PM",Afternoon Walk,Walk,,13716,15.96,,,false,,,activities/4078728780.gpx,,,13716.0,8891.0,15960.5,11.7,1.795,53.2,53.3,4.8,28.9,21.3,0.0,,,,,,,,,1468.0,,,,,,,,,3.0,,,,,0.0,74.0,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
4092160634,"Sep 21, 2020, 6:24:58 AM",Morning Walk,Walk,,27971,24.52,,,false,,,activities/4092160634.gpx,,,27971.0,10755.0,24520.1,30.8,2.28,99.3,98.9,4.8,28.9,48.7,0.0,,,,,,,,,2255.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
4098853610,"Sep 22, 2020, 10:06:14 AM",Lunch Walk,Walk,,40675,16.88,,,false,,,activities/4098853610.gpx,,,40675.0,10665.0,16887.2,11.2,1.583,42.3,42.1,4.8,17.0,16.3,0.0,,,,,,,,,1553.0,,,,,,,,,2.0,,,,,0.0,50.0,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
4102213591,"Sep 23, 2020, 9:58:51 AM",Morning Walk,Walk,,24058,13.29,,,false,,,activities/4102213591.gpx,,,24058.0,8586.0,13294.7,9.1,1.548,38.7,38.8,4.8,28.9,12.9,0.0,,,,,,,,,1223.0,,,,,,,,,3.0,,,,,0.0,71.0,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
4371498882,"Nov 21, 2020, 9:12:50 PM",RCM to Bush Boris',Ride,,995,4.34,,,false,,,activities/4371498882.gpx,,,995.0,986.0,4348.8,13.4,4.411,6.5,14.8,3.4,15.5,2.8,-0.2,,,,,,,,79.0,87.0,,,,,,,,,5.0,,,,,0.0,17.0,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
4381916020,"Nov 23, 2020, 10:02:14 PM",Night Ride,Ride,,6607,23.63,,,false,,,activities/4381916020.gpx,,,6607.0,5980.0,23631.8,14.8,3.952,71.2,71.0,2.2,21.1,26.3,0.0,,,,,,,,68.0,451.0,,,,,,,,,4.0,,,,,0.0,66.0,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
4410070966,"Nov 29, 2020, 9:53:18 PM",St. Paul's via Oxford Circus,Ride,"",5438,25.02,,,false,,,activities/4410070966.gpx,,,5438.0,5337.0,25022.3,14.1,4.688,102.4,102.7,2.2,28.9,16.3,0.0,,,,,,,,70.0,419.0,,,,,,,,,5.0,,,,,0.0,96.0,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,media/028a90ab-6c63-40e0-a04e-74d5282b4793.jpg
4413912645,"Nov 30, 2020, 9:55:11 PM",Yesterday but bit more,Ride,"",7119,30.28,,,false,,,activities/4413912645.gpx,,,7119.0,6933.0,30288.1,16.1,4.369,92.6,92.6,2.2,28.8,6.9,0.0,,,,,,,,69.0,531.0,,,,,,,,,5.0,,,,,0.0,125.0,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,media/0a3cfa82-9175-4c6e-a144-b58d2fec73e1.jpg
4418073098,"Dec 1, 2020, 9:00:27 PM",Night Ride,Ride,"",4816,19.12,,,false,,,activities/4418073098.gpx,,,4816.0,4530.0,19125.3,15.2,4.222,61.5,69.2,2.2,21.2,9.2,0.0,,,,,,,,65.0,329.0,,,,,,,,,6.0,,,,,0.0,119.0,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,media/daf97b2c-7223-43ca-82ee-127b9342ef0d.jpg
4434044039,"Dec 5, 2020, 1:28:06 PM","Walk with Murray, Gregor, and Hannah",Walk,,18169,23.38,,,false,,,activities/4434044039.gpx,,,18169.0,15827.0,23382.8,6.1,1.477,80.7,80.8,4.0,28.2,10.3,0.0,,,,,,,,,2150.0,,,,,,,,,3.0,,,,,0.0,131.0,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
4439945870,"Dec 6, 2020, 9:33:24 PM",Leisurely ride with Julie,Ride,,5200,19.41,,,false,,,activities/4439945870.gpx,,,5200.0,4962.0,19410.2,12.3,3.912,74.2,82.7,2.2,28.8,10.7,0.0,,,,,,,,67.0,373.0,,,,,,,,,4.0,,,,,0.0,55.0,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,media/6eb80c37-8d0a-4943-8686-f24d6b3980e4.jpg
4459113171,"Dec 11, 2020, 4:24:25 PM",1st Walk Back,Walk,,6136,9.26,,,false,,,activities/4459113171.gpx,,,6136.0,5985.0,9261.5,7.3,1.547,143.0,142.5,68.8,161.6,22.8,0.0,,,,,,,,,852.0,,,,,,,,,4.0,,,,,0.0,66.0,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
4467753098,"Dec 12, 2020, 3:39:06 PM",Afternoon Walk,Walk,,85139,4.83,,,false,,,activities/4467753098.gpx,,,85139.0,2396.0,4837.7,4.0,2.019,96.2,97.0,115.1,164.9,45.7,0.0,,,,,,,,,445.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
4468302991,"Dec 13, 2020, 3:18:15 PM",Afternoon Walk,Walk,,5861,4.49,,,false,,,activities/4468302991.gpx,,,5861.0,3035.0,4490.9,3.7,1.48,49.8,50.5,114.6,164.9,14.7,0.0,,,,,,,,,413.0,,,,,,,,,3.0,,,,,0.0,25.0,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
4477284798,"Dec 15, 2020, 9:35:36 PM",Night Walk,Walk,,6312,14.41,,,false,,,activities/4477284798.gpx,,,6312.0,6031.0,14409.8,36.0,2.389,195.2,195.7,85.1,159.7,39.3,0.0,,,,,,,,,1325.0,,,,,,,,,4.0,,,,,0.0,67.0,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
4480879268,"Dec 16, 2020, 7:58:13 PM",Evening Walk,Walk,,3571,5.13,,,false,,,activities/4480879268.gpx,,,3571.0,3149.0,5137.3,4.8,1.631,79.0,81.4,79.8,116.4,29.5,0.0,,,,,,,,,472.0,,,,,,,,,3.0,,,,,0.0,26.0,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
4483535302,"Dec 17, 2020, 2:04:44 PM",Afternoon Walk,Walk,,5312,6.70,,,false,,,activities/4483535302.gpx,,,5312.0,5220.0,6701.9,2.6,1.284,165.7,165.8,92.6,172.5,26.3,0.0,,,,,,,,,616.0,,,,,,,,,4.0,,,,,0.0,58.0,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
4488424909,"Dec 18, 2020, 8:21:46 PM",Evening Walk,Walk,,3291,5.04,,,false,,,activities/4488424909.gpx,,,3291.0,3215.0,5040.2,5.6,1.568,81.9,82.2,79.8,116.9,21.8,0.0,,,,,,,,,463.0,,,,,,,,,3.0,,,,,0.0,26.0,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
4493289244,"Dec 19, 2020, 9:40:48 PM",Night Walk,Walk,,6913,9.71,,,false,,,activities/4493289244.gpx,,,6913.0,5937.0,9715.9,9.9,1.636,157.9,155.8,68.8,159.7,22.7,0.0,,,,,,,,,893.0,,,,,,,,,5.0,,,,,0.0,107.0,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
4494939382,"Dec 20, 2020, 10:19:48 AM",Morning Walk,Walk,,3468,4.94,,,false,,,activities/4494939382.gpx,,,3468.0,3343.0,4939.8,3.7,1.478,93.5,93.2,115.1,164.9,38.2,0.0,,,,,,,,,454.0,,,,,,,,,3.0,,,,,0.0,27.0,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
4501462648,"Dec 21, 2020, 7:49:44 PM",Evening Walk,Walk,,3131,4.99,,,false,,,activities/4501462648.gpx,,,3131.0,3084.0,4998.0,5.7,1.621,81.9,67.8,79.8,116.5,28.4,0.3,,,,,,,,,460.0,,,,,,,,,4.0,,,,,0.0,34.0,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
4504412342,"Dec 22, 2020, 1:54:47 PM",Afternoon Walk,Walk,,5401,7.07,,,false,,,activities/4504412342.gpx,,,5401.0,5150.0,7074.3,5.0,1.374,125.6,125.3,115.1,165.0,19.5,0.0,,,,,,,,,651.0,,,,,,,,,3.0,,,,,0.0,42.0,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
4505536002,"Dec 22, 2020, 7:31:29 PM",Evening Walk,Walk,,916,1.26,,,false,,,activities/4505536002.gpx,,,916.0,916.0,1264.9,2.6,1.381,22.3,22.4,115.1,138.5,8.5,0.0,,,,,,,,,116.0,,,,,,,,,1.0,,,,,0.0,2.0,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,media/691e07b9-30a8-4d24-8614-6cc8b9145fe5.jpg
4509452882,"Dec 23, 2020, 7:11:21 PM",Evening Walk,Walk,,963,1.21,,,false,,,activities/4509452882.gpx,,,963.0,924.0,1215.1,3.8,1.315,21.8,21.8,115.1,138.4,13.2,0.0,,,,,,,,,112.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
4511990297,"Dec 24, 2020, 11:17:58 AM",Lunch Walk,Walk,,5116,7.13,,,false,,,activities/4511990297.gpx,,,5116.0,4842.0,7130.7,6.0,1.473,117.6,125.8,115.1,165.0,27.0,-0.1,,,,,,,,,656.0,,,,,,,,,3.0,,,,,0.0,40.0,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
4516277738,"Dec 25, 2020, 3:02:23 PM",Afternoon Walk,Walk,,3208,4.27,,,false,,,activities/4516277738.gpx,,,3208.0,3052.0,4275.5,3.1,1.401,57.0,56.6,115.1,164.9,11.7,0.0,,,,,,,,,393.0,,,,,,,,,3.0,,,,,0.0,25.0,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
4522009713,"Dec 26, 2020, 9:50:14 PM",Night Walk,Walk,,3232,5.20,,,false,,,activities/4522009713.gpx,,,3232.0,3155.0,5205.2,9.1,1.65,80.7,82.1,79.8,116.5,30.7,0.0,,,,,,,,,479.0,,,,,,,,,3.0,,,,,0.0,26.0,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
4524860198,"Dec 27, 2020, 1:18:27 PM",Afternoon Walk,Walk,,3706,5.03,,,false,,,activities/4524860198.gpx,,,3706.0,3603.0,5030.6,5.5,1.396,88.6,90.6,115.1,164.9,28.4,0.0,,,,,,,,,463.0,,,,,,,,,3.0,,,,,0.0,30.0,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
4530236491,"Dec 28, 2020, 3:42:58 PM",Afternoon Walk,Walk,,3287,5.39,,,false,,,activities/4530236491.gpx,,,3287.0,3207.0,5396.8,4.1,1.683,129.5,127.0,76.9,159.9,27.8,0.0,,,,,,,,,496.0,,,,,,,,,3.0,,,,,0.0,26.0,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
4535581413,"Dec 29, 2020, 5:22:58 PM",Afternoon Walk,Walk,,3455,5.54,,,false,,,activities/4535581413.gpx,,,3455.0,3390.0,5542.1,11.7,1.635,128.8,126.4,76.9,159.9,28.0,0.0,,,,,,,,,510.0,,,,,,,,,3.0,,,,,0.0,28.0,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
4538732044,"Dec 30, 2020, 11:25:50 AM",Lunch Walk,Walk,,5027,7.23,,,false,,,activities/4538732044.gpx,,,5027.0,4893.0,7231.1,3.6,1.478,125.5,123.9,115.1,165.0,20.5,0.0,,,,,,,,,665.0,,,,,,,,,3.0,,,,,0.0,40.0,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
4544237538,"Dec 31, 2020, 12:56:47 PM",Lunch Walk,Walk,,3287,5.44,,,false,,,activities/4544237538.gpx,,,3287.0,3268.0,5442.5,4.3,1.665,129.3,129.8,76.9,159.9,30.4,0.0,,,,,,,,,500.0,,,,,,,,,3.0,,,,,0.0,27.0,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
4549583708,"Jan 1, 2021, 3:24:50 PM",Afternoon Walk,Walk,,3073,5.06,,,false,,,activities/4549583708.gpx,,,3073.0,2889.0,5060.8,5.0,1.752,81.9,81.9,79.8,116.4,45.9,0.0,,,,,,,,,465.0,,,,,,,,,3.0,,,,,0.0,24.0,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
4553142143,"Jan 2, 2021, 10:34:59 AM",Morning Walk,Walk,,3256,5.41,,,false,,,activities/4553142143.gpx,,,3256.0,3101.0,5410.5,5.6,1.745,128.2,127.0,76.9,159.9,20.0,0.0,,,,,,,,,498.0,,,,,,,,,3.0,,,,,0.0,25.0,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
4559369557,"Jan 3, 2021, 10:41:05 AM",Morning Walk,Walk,,3784,5.51,,,false,,,activities/4559369557.gpx,,,3784.0,3362.0,5510.4,3.7,1.639,129.5,127.0,76.8,159.9,28.3,0.0,,,,,,,,,507.0,,,,,,,,,3.0,,,,,0.0,28.0,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
4565050076,"Jan 4, 2021, 10:59:14 AM",Morning Walk,Walk,,2764,5.05,,,false,,,activities/4565050076.gpx,,,2764.0,2764.0,5050.6,5.2,1.827,75.5,77.1,79.8,115.1,19.0,0.0,,,,,,,,,464.0,,,,,,,,,3.0,,,,,0.0,23.0,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
4567491377,"Jan 4, 2021, 7:41:36 PM",Evening Walk,Walk,,787,1.26,,,false,,,activities/4567491377.gpx,,,787.0,787.0,1268.8,3.2,1.612,22.6,22.6,115.1,138.5,13.6,0.0,,,,,,,,,117.0,,,,,,,,,2.0,,,,,0.0,3.0,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
4570757593,"Jan 5, 2021, 12:23:08 PM",Lunch Walk,Walk,,3278,5.36,,,false,,,activities/4570757593.gpx,,,3278.0,3123.0,5359.2,4.3,1.716,127.5,127.5,76.5,159.9,24.3,0.0,,,,,,,,,493.0,,,,,,,,,4.0,,,,,0.0,34.0,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
4577598047,"Jan 6, 2021, 3:57:45 PM",Afternoon Walk,Walk,,3457,6.05,,,false,,,activities/4577598047.gpx,,,3457.0,3350.0,6049.0,7.0,1.806,84.8,84.4,79.8,116.4,26.4,0.0,,,,,,,,,556.0,,,,,,,,,3.0,,,,,0.0,27.0,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
4582068419,"Jan 7, 2021, 2:08:22 PM",Afternoon Walk,Walk,,3217,5.01,,,false,,,activities/4582068419.gpx,,,3217.0,3200.0,5018.6,4.8,1.568,81.8,81.5,79.8,116.4,24.2,0.0,,,,,,,,,461.0,,,,,,,,,4.0,,,,,0.0,35.0,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
4586626034,"Jan 8, 2021, 12:41:08 PM",Lunch Walk,Walk,,3063,5.18,,,false,,,activities/4586626034.gpx,,,3063.0,3063.0,5179.9,4.7,1.691,124.9,121.8,76.5,159.9,27.9,0.1,,,,,,,,,476.0,,,,,,,,,4.0,,,,,0.0,34.0,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
4591878870,"Jan 9, 2021, 12:44:48 PM",Lunch Walk,Walk,,3260,5.31,,,false,,,activities/4591878870.gpx,,,3260.0,3194.0,5317.7,6.3,1.665,124.0,126.5,76.5,159.9,25.5,0.0,,,,,,,,,489.0,,,,,,,,,4.0,,,,,0.0,35.0,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
4597453563,"Jan 10, 2021, 11:22:33 AM",Lunch Walk,Walk,,3085,5.06,,,false,,,activities/4597453563.gpx,,,3085.0,3044.0,5059.1,4.7,1.662,77.1,78.5,79.8,116.4,21.8,0.0,,,,,,,,,465.0,,,,,,,,,3.0,,,,,0.0,25.0,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
4603283138,"Jan 11, 2021, 11:37:10 AM",Lunch Walk,Walk,,5493,9.51,,,false,,,activities/4603283138.gpx,,,5493.0,5466.0,9513.8,4.6,1.741,154.3,154.4,68.8,161.6,28.7,0.0,,,,,,,,,875.0,,,,,,,,,3.0,,,,,0.0,45.0,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
4608456852,"Jan 12, 2021, 12:41:02 PM",Lunch Walk,Walk,,3100,5.30,,,false,,,activities/4608456852.gpx,,,3100.0,3085.0,5305.1,4.7,1.72,125.7,125.8,76.5,159.9,26.3,0.0,,,,,,,,,488.0,,,,,,,,,4.0,,,,,0.0,34.0,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
4615048769,"Jan 13, 2021, 3:41:58 PM",Afternoon Walk,Walk,,6310,5.66,,,false,,,activities/4615048769.gpx,,,6310.0,3380.0,5660.5,5.3,1.675,127.9,127.7,76.5,159.9,29.3,0.0,,,,,,,,,521.0,,,,,,,,,3.0,,,,,0.0,28.0,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
4620428173,"Jan 14, 2021, 4:45:54 PM",Afternoon Walk,Walk,,5695,9.95,,,false,,,activities/4620428173.gpx,,,5695.0,5620.0,9955.0,11.9,1.771,158.1,157.6,68.8,159.7,27.8,0.0,,,,,,,,,915.0,,,,,,,,,4.0,,,,,0.0,62.0,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
4623714420,"Jan 15, 2021, 11:31:51 AM",Lunch Walk,Walk,,3274,5.50,,,false,,,activities/4623714420.gpx,,,3274.0,3222.0,5504.4,4.8,1.708,129.0,126.7,76.9,159.9,28.6,0.0,,,,,,,,,506.0,,,,,,,,,4.0,,,,,0.0,35.0,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
4630729514,"Jan 16, 2021, 3:56:37 PM",Afternoon Walk,Walk,,2652,5.23,,,false,,,activities/4630729514.gpx,,,2652.0,2636.0,5237.3,10.0,1.987,81.0,81.0,79.8,116.5,26.5,0.0,,,,,,,,,482.0,,,,,,,,,3.0,,,,,0.0,21.0,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
4634263678,"Jan 17, 2021, 9:24:03 AM",Morning Walk,Walk,,5535,9.67,,,false,,,activities/4634263678.gpx,,,5535.0,5426.0,9678.2,5.9,1.784,147.9,148.1,68.8,159.8,22.5,0.0,,,,,,,,,890.0,,,,,,,,,3.0,,,,,0.0,45.0,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
4643499278,"Jan 18, 2021, 8:17:24 PM",Evening Walk,Walk,,3341,5.57,,,false,,,activities/4643499278.gpx,,,3341.0,3324.0,5575.7,6.5,1.677,127.8,127.5,76.9,159.9,32.1,0.0,,,,,,,,,513.0,,,,,,,,,3.0,,,,,0.0,27.0,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
4653757445,"Jan 20, 2021, 7:20:27 PM",Evening Walk,Walk,,3244,5.41,,,false,,,activities/4653757445.gpx,,,3244.0,3161.0,5415.6,5.2,1.713,129.4,129.5,76.9,159.9,33.3,0.0,,,,,,,,,498.0,,,,,,,,,4.0,,,,,0.0,35.0,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
4656866597,"Jan 21, 2021, 12:47:06 PM",Lunch Walk,Walk,,3206,5.36,,,false,,,activities/4656866597.gpx,,,3206.0,3020.0,5364.9,4.8,1.776,129.5,128.0,76.9,159.9,23.1,0.0,,,,,,,,,493.0,,,,,,,,,4.0,,,,,0.0,33.0,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
4661531782,"Jan 22, 2021, 11:13:00 AM",Lunch Walk,Walk,,2947,5.15,,,false,,,activities/4661531782.gpx,,,2947.0,2857.0,5153.6,6.5,1.804,81.9,81.9,79.8,116.5,19.0,0.0,,,,,,,,,474.0,,,,,,,,,4.0,,,,,0.0,31.0,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
4667044055,"Jan 23, 2021, 11:43:58 AM",Lunch Walk,Walk,,3159,5.40,,,false,,,activities/4667044055.gpx,,,3159.0,3106.0,5403.5,5.1,1.74,129.4,129.3,76.9,159.9,23.0,0.0,,,,,,,,,497.0,,,,,,,,,4.0,,,,,0.0,34.0,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
4671789011,"Jan 24, 2021, 9:08:15 AM",Morning Walk,Walk,,1809,2.29,,,false,,,activities/4671789011.gpx,,,1809.0,1506.0,2294.8,3.5,1.524,46.8,46.7,78.3,116.6,20.3,0.0,,,,,,,,,211.0,,,,,,,,,3.0,,,,,0.0,12.0,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
4680788113,"Jan 25, 2021, 7:04:28 PM",Evening Walk,Walk,,4012,5.25,,,false,,,activities/4680788113.gpx,,,4012.0,3415.0,5250.8,3.9,1.538,80.7,80.7,79.8,115.1,23.3,0.0,,,,,,,,,483.0,,,,,,,,,3.0,,,,,0.0,28.0,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
4683128891,"Jan 26, 2021, 10:17:36 AM",Morning Walk,Walk,,1977,2.78,,,false,,,activities/4683128891.gpx,,,1977.0,1825.0,2786.8,4.1,1.527,49.4,46.9,113.9,159.6,15.7,0.1,,,,,,,,,256.0,,,,,,,,,3.0,,,,,0.0,15.0,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
